Authors,Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
"Marsot M., Mei J., Shan X., Ye L., Feng P., Yan X., Li C., Zhao Y.","An adaptive pig face recognition approach using Convolutional Neural Networks",2020,"Computers and Electronics in Agriculture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083316955&doi=10.1016%2fj.compag.2020.105386&partnerID=40&md5=8465e6918022ce1dd7f2a5bb978ecb89","The evolution of agriculture towards intensive farming leads to an increasing demand for animal identification associated with high traceability, driven by the need for quality control and welfare management in agricultural animals. Automatic identification of individual animals is an important step to achieve individualised care in terms of disease detection and control, and improvement of the food quality. For example, as feeding patterns can differ amongst pigs in the same pen, even in homogenous groups, automatic registration shows the most potential when applied to an individual pig. In the EU for instance, this capability is required for certification purposes. Although the RFID technology has been gradually developed and widely applied for this task, chip implanting might still be time-consuming and costly for current practical applications. In this paper, a novel framework composed of computer vision algorithms, machine learning and deep learning techniques is proposed to offer a relatively low-cost and scalable solution of pig recognition. Firstly, pig faces and eyes are detected automatically by two Haar feature-based cascade classifiers and one shallow convolutional neural network to extra high-quality images. Secondly, face recognition is performed by employing a deep convolutional neural network. Additionally, class activation maps generated by grad-CAM and saliency maps are utilised to visually understand how the discriminating parameters have been learned by the neural network. By applying the proposed approach on 10 randomly selected pigs filmed in farm condition, the proposed method demonstrates the superior performance against the state-of-art method with an accuracy of 83% over 320 testing images. The outcome of this study will facilitate the real-application of AI-based animal identification in swine production. © 2020 Elsevier B.V.","CNN; Computer vision; Deep learning; Face detection; Face recognition; Machine learning","Agricultural robots; Agriculture; Automatic identification; Classification (of information); Computer vision; Convolution; Convolutional neural networks; Deep learning; Deep neural networks; Disease control; Learning systems; Mammals; Quality control; Animal identification; Automatic registration; Cascade classifiers; Computer vision algorithms; High quality images; Identification of individuals; Learning techniques; State-of-art methods; Face recognition; artificial neural network; certification; computer vision; detection method; European Union; identification method; machine learning; quality control; Animalia; Suidae"
"Fuentes S., Viejo C.G., Cullen B., Tongson E., Chauhan S.S., Dunshea F.R.","Artificial intelligence applied to a robotic dairy farm to model milk productivity and quality based on cow data and daily environmental parameters",2020,"Sensors (Switzerland)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085539143&doi=10.3390%2fs20102975&partnerID=40&md5=4b0920289946b793240e84bfc12294d7","Increased global temperatures and climatic anomalies, such as heatwaves, as a product of climate change, are impacting the heat stress levels of farm animals. These impacts could have detrimental effects on the milk quality and productivity of dairy cows. This research used four years of data from a robotic dairy farm from 36 cows with similar heat tolerance (Model 1), and all 312 cows from the farm (Model 2). These data consisted of programmed concentrate feed and weight combined with weather parameters to develop supervised machine learning fitting models to predict milk yield, fat and protein content, and actual cow concentrate feed intake. Results showed highly accurate models, which were developed for cows with a similar genetic heat tolerance (Model 1: n = 116, 456; R = 0.87; slope = 0.76) and for all cows (Model 2: n = 665, 836; R = 0.86; slope = 0.74). Furthermore, an artificial intelligence (AI) system was proposed to increase or maintain a targeted level of milk quality by reducing heat stress that could be applied to a conventional dairy farm with minimal technology addition. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Animal welfare; Automation; Climate change; Heat stress; Machine learning","Agricultural robots; Climate change; Farms; Intelligent robots; Productivity; Robotics; Supervised learning; Thermal stress; Climatic anomalies; Environmental parameter; Global temperatures; Heat tolerance; Highly accurate; Protein contents; Supervised machine learning; Weather parameters; Dairies; animal experiment; animal welfare; article; artificial intelligence; automation; climate change; cow; female; food intake; genetic model; heat stress; heat tolerance; milk yield; nonhuman; productivity; protein content; supervised machine learning; weather"
"Borgonovo F., Ferrante V., Grilli G., Pascuzzo R., Vantini S., Guarino M.","A data-driven prediction method for an early warning of coccidiosis in intensive livestock systems: A preliminary study",2020,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083989609&doi=10.3390%2fani10040747&partnerID=40&md5=8f38d648260bcbf6204ebf6d330f1c56","Coccidiosis is still one of the major parasitic infections in poultry. It is caused by protozoa of the genus Eimeria, which cause concrete economic losses due to malabsorption, bad feed conversion rate, reduced weight gain, and increased mortality. The greatest damage is registered in commercial poultry farms because birds are reared together in large numbers and high densities. Unfortunately, these enteric pathologies are not preventable, and their diagnosis is only available when the disease is full-blown. For these reasons, the preventive use of anticoccidials—some of these with antimicrobial action—is a common practice in intensive farming, and this type of management leads to the release of drugs in the environment which contributes to the phenomenon of antibiotic resistance. Due to the high relevance of this issue, the early detection of any health problem is of great importance to improve animal welfare in intensive farming. Three prototypes, previously calibrated and adjusted, were developed and tested in three different experimental poultry farms in order to evaluate whether the system was able to identify the coccidia infection in intensive poultry farms early. For this purpose, a data-driven machine learning algorithm was built, and specific critical values of volatile organic compounds (VOCs) were found to be associated with abnormal levels of oocystis count at an early stage of the disease. This result supports the feasibility of building an automatic data-driven machine learning algorithm for an early warning of coccidiosis. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Coccidiosis; Data-driven machine learning algorithm; Early warning system; Poultry; VOCs","volatile organic compound; algorithm; Article; coccidiosis; controlled study; diagnostic test accuracy study; feces analysis; feed conversion ratio; humidity; livestock; machine learning; male; nonhuman; oocyst; parasite load; poultry farming; prediction; receiver operating characteristic; sensitivity and specificity; temperature"
"Jerram L.J., Van Winden S., Fowkes R.C.","Minimally invasive markers of stress and production parameters in dairy cows before and after the installation of a voluntary milking system",2020,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083060956&doi=10.3390%2fani10040589&partnerID=40&md5=11da7a10c51aca0a808f7f571fd60caf","Automatic milking systems (AMS) are a low-labour alternative to conventional parlours, with previous studies demonstrating that cows vary in their ability to cope with the change to AMS. Cortisol expression can be combined with other measures to assess stress: saliva and hair have the advantage of requiring minimally invasive sampling. No work has investigated the long-term impact of introduction of AMS. The aims of the study were to assess short-term and chronic stress associated with a change in milking system by measuring salivary and hair cortisol levels and to assess the impact on health and production parameters. Cows from one farm changing their milking system were recruited to the study and sampled for saliva (n = 10) and hair (n = 12) before and after installation. Cortisol levels were measured using a salivary cortisol enzyme immunoassay kit. Body condition, lameness and milk parameters of the whole herd were regularly assessed. Salivary cortisol showed no diurnal pattern but was affected by lameness and gestation. Non-lame cows showed a reduction in salivary cortisol after AMS introduction (p < 0.001). Hair cortisol levels increased after AMS, but it was unclear if this change was seasonal. Milk yield increased by 13% and somatic cell count reduced by 28%. Body condition score was consistently good, but lameness remained high throughout the study. Production values alone do not represent high welfare. The high lameness and associated cortisol levels suggest that cow stress requires consideration when changing milking systems. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Dairy cattle; Hair cortisol; Hypothalamic-pituitary-adrenal axis; Lameness; Milk production; Milk yield; Milking systems; Salivary cortisol","corticotropin; hydrocortisone; milk protein; animal lameness; Article; cell count; controlled study; cow milk; dairy cattle; enzyme immunoassay; enzyme linked immunosorbent assay; hydrocortisone blood level; lactation; milk production; milk yield; minimally invasive procedure; nonhuman; pregnancy; prevalence; reproduction; salivary gland; scoring system; seasonal variation; somatic cell; stress"
"Hindermann P., Nüesch S., Früh D., Rüst A., Gygax L.","High precision real-time location estimates in a real-life barn environment using a commercial ultra wideband chip",2020,"Computers and Electronics in Agriculture","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078823882&doi=10.1016%2fj.compag.2020.105250&partnerID=40&md5=9cf014eaa822cec6bc43a2d63fd36418","Structural changes lead to an increase in the number of dairy cows and dry sows kept per group. This has consequences in how easily a farmer can supervise his herd and may be detrimental to animal welfare, specifically regarding social relations, time budget and area of residence. An automated tracking system can support the farmer in his management activities and can provide the foundation for a scientific assessment of the welfare consequences of large groups. In this study, a relatively simple and inexpensive real time location system (RTLS) was developed with the aim of achieving precise localization of several tags (animals) in real time and in a real barn environment. The RTLS was based on the ultra-wideband (UWB) technology provided by DecaWave and was adapted for a time difference of arrival (TDoA) procedure to estimate the tags’ positions. The RTLS can handle up to a hundred tags simultaneously using a Pure ALOHA random access method at 1-second intervals. The localization of the tags was estimated in 2D on a given fixed height using a constrained Gauss-Newton algorithm to increase accuracy and stability. The performance of the overall system was evaluated in two different dairy barns. To determine the precision of the system, static and dynamic positions measured at withers height of a cow (1.5 m) and closer to the ground mimicking a lying cow were compared with a reference system (theodolite). The 2D deviations between the systems were used as a measure of precision. In addition, the scalability in respect to the number of tags and the size of the observed area was examined in situations with ten tags and the situation with 100 tags was simulated with a ten-fold increase in sampling rate. According to the field test, the system as developed can be used for the individual localization of animals. At withers height, most of the measured locations deviated less than 0.5 m from the localizations as measured by the theodolite. At lower heights, and closer to the corners of the observed area, some localization estimates were somewhat larger. This was also the case close to large metal barn infrastructure. The measured collision rate of 11% for 100 tags was low. In spite of its low price, the system as a whole is therefore promising and ready for a next step, which should include the observation of large groups of real animals on working farms. © 2020 The Authors","Large groups; Precision farming; Realtime location systems (RTLS); Time difference of arrival (TDOA); Ultra-wide band (UWB)","Animals; Budget control; Dairies; Farm buildings; Location; Time difference of arrival; Automated tracking; Gauss-Newton algorithm; Large groups; Management activities; Precision farming; Real time location systems; Real-time location; Ultra-wideband technology; Ultra-wideband (UWB); accuracy assessment; algorithm; animal welfare; commercial activity; dairy farming; environmental conditions; estimation method; farming system; management practice; performance assessment; precision; real time; Animalia"
"Guo Y., He D., Chai L.","A machine vision-based method for monitoring scene-interactive behaviors of dairy calf",2020,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078683983&doi=10.3390%2fani10020190&partnerID=40&md5=e52011a6d675d501520b0436fdae5c21","Requirements for animal and dairy products are increasing gradually in emerging economic bodies. However, it is critical and challenging to maintain the health and welfare of the increasing population of dairy cattle, especially the dairy calf (up to 20% mortality in China). Animal behaviors reflect considerable information and are used to estimate animal health and welfare. In recent years, machine vision-based methods have been applied to monitor animal behaviors worldwide. Collected image or video information containing animal behaviors can be analyzed with computer languages to estimate animal welfare or health indicators. In this proposed study, a new deep learning method (i.e., an integration of background-subtraction and inter-frame difference) was developed for automatically recognizing dairy calf scene-interactive behaviors (e.g., entering or leaving the resting area, and stationary and turning behaviors in the inlet and outlet area of the resting area) based on computer vision-based technology. Results show that the recognition success rates for the calf’s science-interactive behaviors of pen entering, pen leaving, staying (standing or laying static behavior), and turning were 94.38%, 92.86%, 96.85%, and 93.51%, respectively. The recognition success rates for feeding and drinking were 79.69% and 81.73%, respectively. This newly developed method provides a basis for inventing evaluation tools to monitor calves’ health and welfare on dairy farms. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Animal behaviors; Computer vision; Dairy calf; Scene-interaction","agricultural land; animal behavior; animal health; article; calf (mammal); computer language; computer vision; deep learning; drinking; feeding; human; nonhuman; videorecording"
"Lowe G., McCane B., Sutherland M., Waas J., Schaefer A., Cox N., Stewart M.","Automated collection and analysis of infrared thermograms for measuring eye and cheek temperatures in calves",2020,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081252431&doi=10.3390%2fani10020292&partnerID=40&md5=9d06d3d5a8e76ba7e8527f7ba45236bf","As the reliance upon automated systems in the livestock industry increases, technologies need to be developed which can be incorporated into these systems to monitor animal health and welfare. Infrared thermography (IRT) is one such technology that has been used for monitoring animal health and welfare and, through automation, has the potential to be integrated into automated systems on-farm. This study reports on an automated system for collecting thermal infrared images of calves and on the development and validation of an algorithm capable of automatically detecting and analysing the eye and cheek regions from those images. Thermal infrared images were collected using an infrared camera integrated into an automated calf feeder. Images were analysed automatically using an algorithm developed to determine the maximum eye and cheek (3 × 3-pixel and 9 × 9-pixel areas) temperatures in a given image. Additionally, the algorithm determined the maximum temperature of the entire image (image maximum temperature). In order to validate the algorithm, a subset of 350 images analysed using the algorithm were also analysed manually. Images analysed using the algorithm were highly correlated with manually analysed images for maximum image (R2 = 1.00), eye (R2 = 0.99), cheek 3 × 3-pixel (R2 = 0.85) and cheek 9 × 9-pixel (R2 = 0.90) temperatures. These findings demonstrate the algorithm to be a suitable method of analysing the eye and cheek regions from thermal infrared images. Validated as a suitable method for automatically detecting and analysing the eye and cheek regions from thermal infrared images, the integration of IRT into automated on-farm systems has the potential to be implemented as an automated method of monitoring calf health and welfare. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Algorithm validation; Automated systems; Calves; Early disease detection; Infrared thermography","animal health; animal welfare; Article; automation; body temperature; calf (bovine); cheek; eye; female; heifer; livestock; measurement accuracy; nonhuman; temperature measurement; thermography; whole milk"
"Mota-Rojas D., Broom D.M., Orihuela A., Velarde A., Napolitano F., Alonso-Spilsbury M.","Effects of human-animal relationship on animal productivity and welfare",2020,"Journal of Animal Behaviour and Biometeorology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088986358&doi=10.31893%2fJABB.20026&partnerID=40&md5=60983a24fb32c1736ec32372ebbd46ee","This is a literature review of the effects of humans´ relationships with farm animals on animal productivity and welfare, including the following topics: definition of the concept and description of different tests that have been developed to measure human-animal relationship (HAR). Temperament and tameness, which have been considered as farm animal characteristics that are important in HAR, as are stockperson attitudes. Some international farm animal welfare protocols are also described, together with negative and positive stimuli that affect farm animal welfare and productivity. In addition to some factors affecting the quality of HAR. We conclude that even with improved precision farming and automation: a) a good HAR is still fundamental to improve farm animal welfare with associated health and production benefits and b) with the numerous tests assessing fear of humans, many are not commercially applicable. © 2020 Malque Publishing. All rights reserved.","Fear; Sensitive period; Tameness; Wellbeing",
"Unold O., Nikodem M., Piasecki M., Szyc K., Maciejewski H., Bawiec M., Dobrowolski P., Zdunek M.","IoT-based cow health monitoring system",2020,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087533250&doi=10.1007%2f978-3-030-50426-7_26&partnerID=40&md5=e7439ba46bcbe0e1fd077760a85b649d","Good health and wellbeing of animals are essential to dairy cow farms and sustainable production of milk. Unfortunately, day-to-day monitoring of animals condition is difficult, especially in large farms where employees do not have enough time to observe animals and detect first symptoms of diseases. This paper presents an automated, IoT-based monitoring system designed to monitor the health of dairy cows. The system is composed of hardware devices, a cloud system, an end-user application, and innovative techniques of data measurements and analysis algorithms. The system was tested in a real-life scenario and has proved it can effectively monitor animal welfare and the estrus cycle. © Springer Nature Switzerland AG 2020.","Agriculture 4.0; Cow health monitoring; Precision livestock farming; Smart farming; Wireless sensor networks","Animals; Health; Monitoring; Analysis algorithms; Data measurements; End-user applications; Hardware devices; Health monitoring system; Innovative techniques; Monitoring system; Sustainable production; Internet of things"
"Wurtz K., Camerlink I., D’Eath R.B., Fernández A.P., Norton T., Steibel J., Siegford J.","Recording behaviour of indoor-housed farm animals automatically using machine vision technology: A systematic review",2019,"PLoS ONE","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077194414&doi=10.1371%2fjournal.pone.0226669&partnerID=40&md5=986fb65c6a794e5602a202f2c89140a4","Large-scale phenotyping of animal behaviour traits is time consuming and has led to increased demand for technologies that can automate these procedures. Automated tracking of animals has been successful in controlled laboratory settings, but recording from animals in large groups in highly variable farm settings presents challenges. The aim of this review is to provide a systematic overview of the advances that have occurred in automated, high throughput image detection of farm animal behavioural traits with welfare and production implications. Peer-reviewed publications written in English were reviewed systematically following Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. After identification, screening, and assessment for eligibility, 108 publications met these specifications and were included for qualitative synthesis. Data collected from the papers included camera specifications, housing conditions, group size, algorithm details, procedures, and results. Most studies utilized standard digital colour video cameras for data collection, with increasing use of 3D cameras in papers published after 2013. Papers including pigs (across production stages) were the most common (n = 63). The most common behaviours recorded included activity level, area occupancy, aggression, gait scores, resource use, and posture. Our review revealed many overlaps in methods applied to analysing behaviour, and most studies started from scratch instead of building upon previous work. Training and validation sample sizes were generally small (mean±s.d. groups = 3.8±5.8) and in data collection and testing took place in relatively controlled environments. To advance our ability to automatically phenotype behaviour, future research should build upon existing knowledge and validate technology under commercial settings and publications should explicitly describe recording conditions in detail to allow studies to be reproduced. © 2019 Wurtz et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"aggression; animal behavior; article; body position; farm animal; gait; housing; human; nonhuman; phenotype; pig; Preferred Reporting Items for Systematic Reviews and Meta-Analyses; sample size; synthesis; systematic review; videorecording; vision; welfare; animal; animal husbandry; animal welfare; domestic animal; physiology; procedures; Animal Husbandry; Animal Welfare; Animals; Animals, Domestic; Behavior, Animal; Video Recording"
