Authors,Title,Year,Source title,Link,Abstract,Author Keywords,Index Keywords
"Giaretta E., Marliani G., Postiglione G., Magazzù G., Pantò F., Mari G., Formigoni A., Accorsi P.A., Mordenti A.","Calving time identified by the automatic detection of tail movements and rumination time, and observation of cow behavioural changes",2021,"Animal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100538708&doi=10.1016%2fj.animal.2020.100071&partnerID=40&md5=12aa1a543bb4f4a5cd5d61574321b8ab","The use of electronic devices to improve animal health, welfare and farm efficiency in precision livestock farming is a developing area of great scientific and commercial interest. In particular, the use of on-site dairy farm instruments to detect calving is a tool in reproduction livestock farming. The primary aim of this study was to validate the ability of the Moocall device (MD) to detect calving cows. In addition, behavioural changes in parturient dairy cows were evaluated using video-based observations. The MD was applied approximately 9 days before cow delivery. Observational sessions were conducted three times a day for each cow from the day before MD application to calving time. The sensitivity (Se) and specificity (Sp) at 3 and 24 h before calving were measured to test the effectiveness of the MD. In addition, behavioural changes were investigated before and after the MD application as well as before and during calving time. The 3 h Se and the 3 h Sp obtained were 95.2 and 71.4%, respectively. No false negatives were observed in the 24 h before delivery (24 h Se = 100%) while the 3 h Se was 95.2%. The MD was well tolerated by the dairy cows since no change in behaviours was observed in this study among the cows with or without the MD, except for an increase in eating behaviour in the animals with the MD. As regards, the behavioural pattern during calving time (8 h before calving) in comparison with the previous phases, a significant increase in tail contraction frequency and raised tail position, and a decrease in eating behaviour and rumination time were observed. The first principal component (PC) was primarily explained by these variables, and calving cows best contributed to this PC. According to the results of the present study, the use of the MD can be a useful tool in detecting the moment of calving. © 2020 The Authors","Automatic tail movement detection; Calving time; Dairy cattle; Precision livestock farming; Welfare",
"Öztürk M., Alonso R.S., García Ó., Sittón-Candanedo I., Prieto J.","Livestock welfare by means of an edge computing and iot platform",2021,"Advances in Intelligent Systems and Computing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091509940&doi=10.1007%2f978-3-030-58356-9_16&partnerID=40&md5=8be1b0363a10e000fabbfc0affef88d6","The drop in the area of land available for agriculture and the growth of the population is creating more food demand and this makes farmers turn to the new technologies to increase or maintain the quantity and quality of agricultural products. Cloud computing has been playing an important role in the last decade. Unlike Cloud computing, Edge Computing handles the data generated by processing them at the network edge which allows for the implementation of services with shorter response times, a higher Quality of Service (QoS), increased security and low costs. In this paper, we present a platform which combines IoT, Edge Computing, Machine Learning and Blockchain techniques based on the Global Edge Computing Architecture to monitor the state of livestock in real-time, as well as ensure the traceability and sustainability of the different processes involved in the production. The platform is tested for its effectiveness comparing a traditional cloud-based architecture. © The Editor(s) (if applicable) and The Author(s), under exclusive license to Springer Nature Switzerland AG 2021.","Distributed Ledger Technologies; Edge Computing; Internet of Things; Livestock monitoring; Precision agriculture; Smart Farming","Agricultural products; Agricultural robots; Application programs; Artificial intelligence; Computer architecture; Data handling; Edge computing; Internet of things; Network architecture; Population statistics; Quality of service; Cloud-based architectures; Computing architecture; Food demand; Low costs; Network edges; Real time; Ambient intelligence"
"Sharma A., Jain A., Gupta P., Chowdary V.","Machine Learning Applications for Precision Agriculture: A Comprehensive Review",2021,"IEEE Access","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099098407&doi=10.1109%2fACCESS.2020.3048415&partnerID=40&md5=2515c0c69169316466a18db1e838c776","Agriculture plays a vital role in the economic growth of any country. With the increase of population, frequent changes in climatic conditions and limited resources, it becomes a challenging task to fulfil the food requirement of the present population. Precision agriculture also known as smart farming have emerged as an innovative tool to address current challenges in agricultural sustainability. The mechanism that drives this cutting edge technology is machine learning (ML). It gives the machine ability to learn without being explicitly programmed. ML together with IoT (Internet of Things) enabled farm machinery are key components of the next agriculture revolution. In this article, authors present a systematic review of ML applications in the field of agriculture. The areas that are focused are prediction of soil parameters such as organic carbon and moisture content, crop yield prediction, disease and weed detection in crops and species detection. ML with computer vision are reviewed for the classification of a different set of crop images in order to monitor the crop quality and yield assessment. This approach can be integrated for enhanced livestock production by predicting fertility patterns, diagnosing eating disorders, cattle behaviour based on ML models using data collected by collar sensors, etc. Intelligent irrigation which includes drip irrigation and intelligent harvesting techniques are also reviewed that reduces human labour to a great extent. This article demonstrates how knowledge-based agriculture can improve the sustainable productivity and quality of the product. © 2013 IEEE.","Agricultural engineering; intelligent irrigation; IoT; machine learning; prediction","Crops; Diagnosis; Digital storage; Economics; Forecasting; Internet of things; Irrigation; Knowledge based systems; Machine learning; Machinery; Organic carbon; Precision agriculture; Weed control; Agricultural sustainability; Climatic conditions; Cutting edge technology; Intelligent irrigations; Knowledge based agriculture; Livestock production; Machine learning applications; Systematic Review; Agricultural robots"
"Manning J., Power D., Cosby A.","Legal complexities of animal welfare in australia: Do on-animal sensors offer a future option?",2021,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099353552&doi=10.3390%2fani11010091&partnerID=40&md5=69abdcfd9c198e98716e101cadd30b8b","The five freedoms and, more recently, the five domains of animal welfare provide inter-nationally recognised frameworks to evaluate animal welfare practices which recognise both the physical and mental wellbeing needs of animals, providing a balanced view of their ability to cope in their environment. Whilst there are many techniques to measure animal welfare, the challenge lies with how best to align these with future changes in definitions and expectations, advances in science, legislative requirements, and technology improvements. Furthermore, enforcement of current animal welfare legislation in relation to livestock in Australia and the reliance on self-audits for accreditation schemes, challenges our ability to objectively measure animal welfare. On-animal sensors have enormous potential to address animal welfare concerns and assist with legislative compliance, through continuous measurement and monitoring of an animal’s behavioural state and location being reflective of their wellbeing. As reliable animal welfare measures evolve and the cost of on-animal sensors reduce, technology adoption will increase as the benefits across the supply chain are realised. Future adoption of on-animal sensors by producers will primarily depend on a value proposition for their business being clear; algorithm development to ensure measures are valid and reliable; increases in producer knowledge, willingness, and trust in data governance; and improvements in data transmission and connectivity. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Animal welfare; Five domains; Five freedoms; Legislation; Livestock; On-animal sensors; Precision livestock farming","adoption; agricultural worker; algorithm; animal welfare; Article; Australia; behavior; caloric intake; certification; clinical audit; clinical effectiveness; consumer attitude; cost effectiveness analysis; decision making; drug cost; food processing; grassland; human; internet connectivity; intervention study; knowledge; livestock; nonhuman; psychological well-being; quality of life; stakeholder engagement; total quality management; wildlife; Willingness To Pay"
"Carslake C., Vázquez-Diosdado J.A., Kaler J.","Machine learning algorithms to classify and quantify multiple behaviours in dairy calves using a sensor–moving beyond classification in precision livestock",2021,"Sensors (Switzerland)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098762038&doi=10.3390%2fs21010088&partnerID=40&md5=4cbc682635c9326ccee9837adf8b2bad","Previous research has shown that sensors monitoring lying behaviours and feeding can detect early signs of ill health in calves. There is evidence to suggest that monitoring change in a single behaviour might not be enough for disease prediction. In calves, multiple behaviours such as locomo-tor play, self-grooming, feeding and activity whilst lying are likely to be informative. However, these behaviours can occur rarely in the real world, which means simply counting behaviours based on the prediction of a classifier can lead to overestimation. Here, we equipped thirteen pre-weaned dairy calves with collar-mounted sensors and monitored their behaviour with video cameras. Behavioural observations were recorded and merged with sensor signals. Features were calculated for 1–10-s windows and an AdaBoost ensemble learning algorithm implemented to classify behaviours. Finally, we developed an adjusted count quantification algorithm to predict the prevalence of locomotor play behaviour on a test dataset with low true prevalence (0.27%). Our algorithm identified locomotor play (99.73% accuracy), self-grooming (98.18% accuracy), ruminating (94.47% accuracy), non-nutritive suckling (94.96% accuracy), nutritive suckling (96.44% accuracy), active lying (90.38% accuracy) and non-active lying (90.38% accuracy). Our results detail recommended sampling frequencies, feature selection and window size. The quantification estimates of locomotor play behaviour were highly correlated with the true prevalence (0.97; p < 0.001) with a total overestimation of 18.97%. This study is the first to implement machine learning approaches for multi-class behaviour identification as well as behaviour quantification in calves. This has potential to contribute towards new insights to evaluate the health and welfare in calves by use of wearable sensors. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","Behaviour; Calves; Machine learning; Precision livestock farming; Sensor","Adaptive boosting; Agriculture; Forecasting; Statistical tests; Video cameras; Wearable sensors; Ensemble learning algorithm; Highly-correlated; Machine learning approaches; Monitoring change; Mounted sensors; Sampling frequencies; Sensor signals; Window Size; Machine learning"
"Abdelkrim A.B., Puillet L., Gomes P., Martin O.","Lactation curve model with explicit representation of perturbations as a phenotyping tool for dairy livestock precision farming",2021,"Animal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100668721&doi=10.1016%2fj.animal.2020.100074&partnerID=40&md5=a660edd8dcef6bb1f6fbe9028e4d25c7","In the context of dairy farming, ruminant females often face challenges inducing perturbations that affect their performance and welfare. A key issue is how to assess the effect of perturbations and provide metrics to quantify how animals cope with their environment. Milk production dynamics is good candidates to address this issue: i) they are easily accessible, ii) overall dynamics throughout lactation process are well described and iii) perturbations are visible through milk losses. In this study, a perturbed lactation model (PLM) with explicit representation of perturbations was developed. The model combines two components: i) the unperturbed lactation model that describes a theoretical lactation curve, assumed to reflect female production potential and ii) the perturbation model that describes all the deviations from the unperturbed lactation model with four parameters: starting date, intensity and shape (collapse and recovery). To illustrate the use of the PLM as a phenotyping tool, it was fitted on a data set of 319 complete lactations from 181 individual dairy goats. A total of 2 354 perturbations were detected, with an average of 7.40 perturbations per lactation. Loss of milk production for the whole lactation due to perturbations varied between 2 and 19% of the milk production predicted by the unperturbed lactation model. The number of perturbations was not the major factor explaining the loss of milk production, suggesting that there are different types of animal response to challenges. By incorporating explicit representation of perturbations in a lactation model, it was possible to determine for each female the potential milk production, characteristics of each perturbation and milk losses induced by perturbations. Further, it was possible to compare animals and analyze individual variability. The indicators produced by the PLM are likely to be useful to move from raw data to decision support tools in dairy production. © 2020","Disturbances; Individual variability; Milk yield; Precision phenotyping; Resilience",
"Jung L., Nasirahmadi A., Schulte-Landwehr J., Knierim U.","Automatic assessment of keel bone damage in laying hens at the slaughter line",2021,"Animals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099348614&doi=10.3390%2fani11010163&partnerID=40&md5=c02f5dcee0834b6d7368e8157e1a5f17","Keel bone damage (KBD) can be found in all commercial laying hen flocks with a wide range of 23% to 69% of hens/flock found to be affected in this study. As KBD may be linked with chronic pain and a decrease in mobility, it is a serious welfare problem. An automatic assessment system at the slaughter line could support the detection of KBD and would have the advantage of being standardized and fast scoring including high sample sizes. A 2MP stereo camera combined with an IDS imaging color camera was used for the automatic assessment. A trained human assessor visually scored KBD in defeathered hens during the slaughter process and compared results with further human assessors and automatic recording. In a first step, an algorithm was developed on the basis of assessments of keel status of 2287 hens of different genetics with varying degrees of KBD. In two optimization steps, performance data were calculated, and flock prevalences were determined, which were compared between the assessor and the automatic system. The proposed technique finally reached a sensitivity of 0.95, specificity of 0.77, accuracy of 0.86 and precision of 0.81. In the last optimization step, the automatic system scored on average about 10.5% points lower KBD prevalences than the human assessor. However, a proposed change of scoring system (setting the limit for KBD at 0.5 cm deviation from the straight line) would lower this deviation. We conclude that the developed automatic scoring technique is a reliable and potentially valuable tool for the assessment of KBD. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Animal welfare assessment; Automated assessment; Health indicators; Keel bone damage; Laying hen; Laying hen health; Precision livestock farming",
"Vicentini R.R., Bernardes P.A., Ujita A., Oliveira A.P., Lima M.L.P., El Faro L., Sant'Anna A.C.","Predictive potential of activity and reticulo-rumen temperature variation for calving in Gyr heifers (Bos taurus indicus)",2021,"Journal of Thermal Biology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097714118&doi=10.1016%2fj.jtherbio.2020.102793&partnerID=40&md5=e93e25b8f278d1c4f406c6613a701c96","Factors related to the thermal physiology and activity of Zebu animals close to calving are still unknown. The aims of this study were 1) to describe the pattern of reticulo-rumen temperature and activity variation in nulliparous Gyr heifers close to calving, and 2) to evaluate the predictive potential of these traits for calving in Gyr heifers. Forty pregnant Gyr heifers that had calved between August and December 2017 at the Getúlio Vargas Experimental Station, Empresa de Pesquisa Agropecuária de Minas Gerais (Epamig), Brazil, were used. The animals received a rumen bolus to monitor reticulo-rumen temperature (Trr) and activity (Act) at intervals of 10 min. Mixed linear models were used. A decrease in Trr and an increase in Act were observed on the days preceding calving. Differences in Trr and Act were more evident during the final 21 and 11 h previous to calving compared to 14 days before calving, measured at the same time of day. There was a decrease of about 0.20 °C in Trr at the time of calving when compared to baseline (14 days before calving measured at the same time of day). Environmental variables, such as temperature and air humidity, as well as biological factors such as circadian rhythm, may influence the interpretation of the data. In conclusion, variations exist in the Trr and Act of Gyr heifers in the hours before calving, which is preceded by a decrease in Trr and an increase in Act. Particularities in the thermal physiology of Zebu cattle must be considered when prediction devices previously validated only for European breeds are used. © 2020 Elsevier Ltd","Dairy cattle farming; Precision livestock farming; Reproductive management; Thermal physiology; Zebu cattle","adult; agricultural worker; animal experiment; article; breed; circadian rhythm; dairy cattle; female; heifer; human; humidity; Minas Gerais; nonhuman; nullipara; prediction; pregnancy; rumen; zebu"
"Levit H., Pinto S., Amon T., Gershon E., Kleinjan-Elazary A., Bloch V., Ben Meir Y.A., Portnik Y., Jacoby S., Arnin A., Miron J., Halachmi I.","Dynamic cooling strategy based on individual animal response mitigated heat stress in dairy cows",2021,"Animal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100686946&doi=10.1016%2fj.animal.2020.100093&partnerID=40&md5=a9cb878e56d715d0373eb319d7bc103f","Technological progress enables individual cow's temperatures to be measured in real time, using a bolus sensor inserted into the rumen (reticulorumen). However, current cooling systems often work at a constant schedule based on the ambient temperature and not on monitoring the animal itself. This study hypothesized that tailoring the cooling management to the cow's thermal reaction can mitigate heat stress. We propose a dynamic cooling system based on in vivo temperature sensors (boluses). Thus, cooling can be activated as needed and is thus most efficacious. A total of 30 lactating cows were randomly assigned to one of two groups; the groups received two different evaporative cooling regimes. A control group received cooling sessions on a preset time-based schedule, the method commonly used in farms; and an experimental group, which received the sensor-based (SB) cooling regime. Sensor-based was changed weekly according to the cow's reaction, as reflected in the changes in body temperatures from the previous week, as measured by reticulorumen boluses. The two treatment groups of cows had similar milk yields (44.7 kg/d), but those in the experimental group had higher milk fat (3.65 vs 3.43%), higher milk protein (3.23 vs 3.13%), higher energy corrected milk (ECM, 42.84 vs 41.48 kg/d), higher fat corrected milk 4%; (42.76 vs 41.34 kg/d), and shorter heat stress duration (5.03 vs 9.46 h/day) comparing to the control. Dry matter intake was higher in the experimental group. Daily visits to the feed trough were less frequent, with each visit lasting longer. The sensor-based cooling regime may be an effective tool to detect and ease heat stress in high-producing dairy cows during transitional seasons when heat load can become severe in arid and semi-arid zones. © 2020","Body temperature; Bolus; Global warming; Precision livestock farming; Sensor",
"Black N.J., Moraes L.E., Arruda A.G.","Association between different types of within-farm worker movements and number of pigs weaned per sow in U.S. Swine farms",2021,"Preventive Veterinary Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097062546&doi=10.1016%2fj.prevetmed.2020.105207&partnerID=40&md5=41060f547269238ed0cb8d747efa4a16","The integration and intensification of modern swine production has amplified the importance of biosecurity, as diseases are more easily able to spread and persist in large swine farms, resulting in economic losses. Advancements in accessible technology and computational methods offer new applications for precision livestock farming, such as monitoring internal movements to better understand biosecurity compliance on farm. In this study, a beacon-sensor based internal movement system (PigChamp Pro Europa®) was utilized to investigate the association between weekly within-farm movements of workers and an important production parameter: average weekly number of pigs weaned per sow (PWS), on three US swine farms. Sensors were installed in each room of each farm and Bluetooth-based beacons were distributed individually to farm employees. Movement data was collected for approximately one year and production data was extracted from each farm retrospectively. A linear mixed effects model was fit in STATA 15 with the primary outcome as the average weekly number of pigs weaned per sow and farm included as a random effect. The main predictors included the weekly frequency of three movement types thought to be risky with respect to disease transmission and maintenance in the herd. The frequency values of the three movements were categorized based on the tertile values for each farm. The movement with the highest average frequency was between farrowing rooms for all three farms. The medium frequency of movements category between farrowing rooms the two-weeks preceding the outcome was significantly associated with a decrease in PWS by nearly 1-pig for every 5-sows after controlling for farm, pre-weaning mortality, PWS the week prior, and season (p = 0.03). The random effect variance estimate for the model was 0.21 with a standard error of 0.18. The intraclass correlation coefficient was 0.67 with a standard error of 0.19, indicating that 67% of the unexplained variability in PWS could be attributed to the farm level. This study demonstrates the application of beacon-sensor technology to monitor internal personnel movements in swine production. Technological applications to monitoring trends of within farm movements of farm personnel, such as the system used here, may have the potential to identify specific movements related to farm-specific biosecurity protocol allowing corrective measures and facilitating focused efforts on disease control and mitigation; in turn maintaining productivity and improving overall animal health. © 2020 Elsevier B.V.","Beacon-sensing technology; Internal biosecurity; Swine; Swine production; Withinfarm movements","agricultural land; agricultural worker; animal health; Article; autumn; data extraction; disease control; disease transmission; herd; human; mortality; nonhuman; outcome assessment; pig farming; priority journal; sow (swine); spring; summer; trend study; United States; weaning; winter"
